# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	6912
#@/user_id	aae06e7b-1c87-4f88-82f7-00d22f8468fb
a 	啊	c=11 d=0.0676654 t=6912
ge shi 	格式	c=2 d=9.46807e-05 t=6912
ge shi de 	哥使得	c=1 d=7.44785e-05 t=6912
ge shu 	個數	c=1 d=1.22434e-08 t=6912
ge shu de 	個數的	c=1 d=6.75769e-08 t=6912
ge ti 	個體	c=1 d=8.46569e-12 t=6912
ge zhong 	各種	c=1 d=0.0147342 t=6912
ge zhong mo xing jian 	各種模型間	c=1 d=0.14808 t=6912
gei 	給	c=7 d=0.0142373 t=6912
gei ding 	給定	c=0 d=3.05164e-09 t=6912
gei ding de 	給定的	c=1 d=3.06694e-08 t=6912
gei han shu de 	給函數的	c=1 d=5.56141e-10 t=6912
gei ji lu 	給記錄	c=1 d=1.16322e-14 t=6912
gei le 	給了	c=2 d=0.000448326 t=6912
gei nin 	給您	c=0 d=1.43158e-16 t=6912
gei nin fa guo 	給您發過	c=1 d=1.43875e-15 t=6912
gei ta 	給他	c=1 d=1.70038e-10 t=6912
gen 	跟	c=0 d=1.04927e-08 t=6912
gen ju 	根據	c=5 d=9.49486e-08 t=6912
geng 	更	c=5 d=0.675965 t=6912
geng duo de 	更多的	c=0 d=0.0412714 t=6912
geng duo de ruan ying jian you hua 	更多的軟硬件優化	c=1 d=0.414783 t=6912
geng gai 	更改	c=2 d=1.70574e-13 t=6912
geng ji jin 	更激進	c=1 d=0.00577048 t=6912
geng jia 	更加	c=0 d=4.29777e-08 t=6912
geng jia jing que 	更加精確	c=1 d=4.31931e-07 t=6912
geng jian dan 	更簡單	c=1 d=0.644036 t=6912
geng jian dan de 	更簡單地	c=1 d=4.69116e-08 t=6912
geng qiang 	更強	c=0 d=7.5617e-08 t=6912
geng qiang de 	更強的	c=1 d=7.5996e-07 t=6912
geng wei 	更爲	c=1 d=0.000197455 t=6912
geng xin 	更新	c=2 d=1.78343e-13 t=6912
geng zao 	更早	c=1 d=0.0235327 t=6912
geng zao de 	更早的	c=2 d=0.561107 t=6912
geng zhi guan 	更直觀	c=1 d=0.13466 t=6912
gong 	工	c=2 d=3.24942e-11 t=6912
gong chang 	工廠	c=0 d=4.57456e-07 t=6912
gong chang fang fa 	工廠方法	c=1 d=4.59749e-06 t=6912
gong cheng 	工程	c=1 d=9.61771e-13 t=6912
gong cheng shi 	工程師	c=1 d=3.33154e-11 t=6912
gong di 	功底	c=1 d=1.33757e-10 t=6912
gong dian 	供電	c=1 d=2.22093e-05 t=6912
gong du 	攻讀	c=1 d=1.78325e-11 t=6912
gong hao 	功耗	c=2 d=0.0539974 t=6912
gong hao he 	功耗和	c=1 d=0.140858 t=6912
gong hao yu 	功耗域	c=1 d=1.24349e-05 t=6912
gong ju 	工具	c=1 d=0.0451162 t=6912
gong ju huo zhe 	工具或者	c=1 d=0.447088 t=6912
gong neng 	功能	c=1 d=5.71404e-05 t=6912
gong shi 	公式	c=0 d=0.0218615 t=6912
gong si 	公司	c=1 d=3.0754e-11 t=6912
gong tong 	共同	c=0 d=1.45598e-09 t=6912
gong tong zu xian 	共同祖先	c=1 d=1.46328e-08 t=6912
gong xian 	貢獻	c=1 d=2.54323e-11 t=6912
gong xiang 	共享	c=2 d=0.000355287 t=6912
gong xiang le 	共享了	c=1 d=0.00357068 t=6912
gong yao 	公鑰	c=1 d=5.58738e-06 t=6912
gong ying lian 	供應鏈	c=2 d=1.92965e-10 t=6912
gong ying shang 	供應商	c=1 d=8.15341e-11 t=6912
gong you 	共有	c=1 d=0.000430743 t=6912
gong zuo 	工作	c=5 d=0.0161822 t=6912
gong zuo de 	工作地	c=1 d=1.08646e-05 t=6912
gong zuo fu zhai 	工作負債	c=1 d=2.60177e-14 t=6912
gong zuo shang 	工作上	c=1 d=2.89631e-11 t=6912
gou 	夠	c=0 d=4.14995e-08 t=6912
gou jian 	構建	c=2 d=1.56115e-08 t=6912
gou jian yi ge 	構建一個	c=1 d=5.35626e-09 t=6912
gou zao 	構造	c=1 d=9.45398e-08 t=6912
gou zao han shu 	構造函數	c=5 d=3.19506e-07 t=6912
gou zao han shu wei 	構造函數爲	c=1 d=1.15086e-06 t=6912
gou zao qi 	構造器	c=2 d=5.64392e-07 t=6912
gu jian 	固件	c=4 d=0.000237095 t=6912
gu jian dai ma 	固件代碼	c=1 d=1.40906e-05 t=6912
gu piao 	股票	c=1 d=1.20134e-11 t=6912
gu ran 	固然	c=0 d=0.0548812 t=6912
gu ran zhong yao 	固然重要	c=1 d=0.551563 t=6912
gu tai 	固態	c=1 d=7.65746e-08 t=6912
guan fang 	官方	c=0 d=7.07114e-13 t=6912
guan fang de 	官方的	c=1 d=7.10658e-12 t=6912
guan jian 	關鍵	c=1 d=2.10788e-09 t=6912
guan jian bu tong 	關鍵不同	c=1 d=2.11844e-08 t=6912
guan jian de 	關鍵的	c=1 d=0.000816895 t=6912
guan jian zi 	關鍵字	c=0 d=4.26529e-07 t=6912
guan jian zi lai 	關鍵字來	c=1 d=4.28667e-06 t=6912
guan li 	管理	c=4 d=0.00152983 t=6912
guan li dan yuan 	管理單元	c=1 d=1.85508e-05 t=6912
guan li de 	管理的	c=0 d=1.18285e-06 t=6912
guan li fu wu 	管理服務	c=0 d=5.17027e-06 t=6912
guan li ruan jian 	管理軟件	c=1 d=2.97782e-14 t=6912
guan li yuan 	管理員	c=1 d=5.96262e-06 t=6912
guan qie 	關切	c=0 d=1.77834e-09 t=6912
guan xi 	關係	c=3 d=0.000881293 t=6912
guan xi bei 	關係被	c=2 d=1.32824e-06 t=6912
guan yu 	關於	c=2 d=0.00702022 t=6912
guang an shi 	廣安市	c=2 d=5.34158e-06 t=6912
guang fan 	廣泛	c=0 d=0.0890969 t=6912
guang fan de 	廣泛的	c=0 d=0.0145876 t=6912
guang fan de cai yong 	廣泛的採用	c=1 d=0.146607 t=6912
gui ding le 	規定了	c=1 d=0.00302755 t=6912
gui ze 	規則	c=3 d=2.76421e-12 t=6912
guo 	過	c=1 d=1.55081e-15 t=6912
guo cheng 	過程	c=1 d=8.80956e-05 t=6912
guo cheng zhong 	過程中	c=1 d=2.79764e-15 t=6912
guo jia 	國家	c=1 d=2.53055e-11 t=6912
guo lv 	過濾	c=0 d=1.71718e-09 t=6912
guo lv yuan su 	過濾元素	c=1 d=1.72578e-08 t=6912
guo nei 	國內	c=1 d=8.83248e-11 t=6912
guo zao 	過早	c=1 d=2.64064e-12 t=6912
ha 	哈	c=0 d=7.41449e-12 t=6912
ha po niang 	哈婆娘	c=1 d=7.45165e-11 t=6912
hai 	還	c=7 d=0.000903352 t=6912
hai bu neng 	還不能	c=1 d=1.56613e-13 t=6912
hai bu ru 	還不如	c=0 d=1.22857e-11 t=6912
hai bu ru qu 	還不如去	c=1 d=1.23473e-10 t=6912
hai er 	海爾	c=0 d=4.32005e-10 t=6912
hai er ke yi 	海爾可以	c=1 d=4.3417e-09 t=6912
hai ke yi 	還可以	c=1 d=0.000668817 t=6912
hai mei you 	還沒有	c=4 d=0.0301973 t=6912
hai shi 	還是	c=3 d=0.0237951 t=6912
hai shi hui 	還是會	c=0 d=5.14449e-06 t=6912
hai shi hui ti gong 	還是會提供	c=1 d=5.17027e-05 t=6912
hai shi rong yi 	還是容易	c=1 d=0.162026 t=6912
hai shi yao 	還是要	c=1 d=0.690734 t=6912
hai xing 	還行	c=1 d=1.33434e-11 t=6912
hai xu yao 	還需要	c=1 d=2.77461e-07 t=6912
hai xu yao ti gong yi ge 	還需要提供一個	c=1 d=2.78852e-06 t=6912
hai you 	還有	c=5 d=0.732289 t=6912
hai you ke neng 	還有可能	c=1 d=0.00137404 t=6912
hai you mei you 	還有沒有	c=1 d=2.76933e-13 t=6912
hai you qi ta de 	還有其他的	c=1 d=1.37521e-13 t=6912
hai you suo qian que 	還有所欠缺	c=1 d=2.14083e-14 t=6912
hai zai 	還在	c=1 d=2.85367e-13 t=6912
han shu 	函數	c=37 d=8.28855e-06 t=6912
han shu de 	函數的	c=3 d=3.19527e-06 t=6912
han shu diao yong 	函數調用	c=1 d=3.70807e-06 t=6912
han shu er yan 	函數而言	c=1 d=5.83046e-07 t=6912
han shu he 	函數和	c=1 d=5.00622e-08 t=6912
han shu huo zhe 	函數或者	c=1 d=3.85009e-07 t=6912
han shu ke yi 	函數可以	c=1 d=3.5898e-07 t=6912
han shu ke yi he 	函數可以和	c=1 d=8.23395e-09 t=6912
han shu lei xing 	函數類型	c=1 d=3.82164e-08 t=6912
han shu nei 	函數內	c=1 d=7.06993e-10 t=6912
han shu shi 	函數式	c=1 d=2.13937e-06 t=6912
han shu zhi 	函數值	c=1 d=5.53273e-08 t=6912
han shu zuo wei 	函數作爲	c=2 d=4.51178e-08 t=6912
hang tian 	航天	c=2 d=1.99223e-13 t=6912
hao 	好	c=1 d=1.38879e-11 t=6912
hao 	號	c=4 d=0.0346749 t=6912
hao ba 	好吧	c=2 d=0.0145524 t=6912
hao chu shi 	好處是	c=1 d=0.000112559 t=6912
hao de 	好的	c=5 d=2.23907e-12 t=6912
hao huai 	好壞	c=0 d=0.0130029 t=6912
hao xiang 	好像	c=0 d=5.01832e-08 t=6912
hao zi wei zhi 	好自爲之	c=2 d=0.0263354 t=6912
he 	和	c=79 d=2.87044 t=6912
he 	核	c=23 d=0.234106 t=6912
he bing 	合併	c=4 d=0.640824 t=6912
he ge 	合格	c=1 d=4.99499e-11 t=6912
he ji ge 	和幾個	c=1 d=2.80927e-05 t=6912
he jian zhong duan 	核間中斷	c=1 d=0.000371739 t=6912
he jian zhong duan de 	核間中斷的	c=1 d=0.000338834 t=6912
he jian zhong duan jie gou 	核間中斷結構	c=1 d=0.000315927 t=6912
he li de 	合理的	c=1 d=0.140156 t=6912
he nan 	河南	c=1 d=9.63604e-06 t=6912
he shi 	合適	c=1 d=3.51991e-11 t=6912
he ta 	和他	c=1 d=0.0692522 t=6912
he zhe 	喝着	c=1 d=1.66184e-05 t=6912
he zi xuan 	核自旋	c=1 d=2.50409e-05 t=6912
hen 	很	c=1 d=8.75404e-10 t=6912
hen bu cuo 	很不錯	c=1 d=1.27584e-13 t=6912
hen chang de 	很長的	c=1 d=1.03383e-09 t=6912
hen da de 	很大的	c=0 d=0.00117959 t=6912
hen duo 	很多	c=4 d=0.499184 t=6912
hen nan 	很難	c=1 d=0.0115624 t=6912
hen qi guai 	很奇怪	c=0 d=0.0054204 t=6912
hen rong yi 	很容易	c=0 d=0.0153355 t=6912
hen rong yi dao zhi 	很容易導致	c=1 d=0.154124 t=6912
hen shao 	很少	c=1 d=1.08964e-10 t=6912
hen xiang jin 	很相近	c=1 d=8.78693e-09 t=6912
heng liang 	衡量	c=1 d=0.12938 t=6912
hou 	後	c=7 d=1.65954 t=6912
hou dai 	後代	c=1 d=1.27519e-07 t=6912
hou de 	後的	c=3 d=1.39168e-06 t=6912
hou mian 	後面	c=3 d=0.00812886 t=6912
hou mian de 	後面的	c=1 d=0.0338776 t=6912
hou mian gen 	後面跟	c=1 d=1.05453e-07 t=6912
hou pei zhi 	後配置	c=1 d=4.0468e-05 t=6912
hou qi 	後期	c=1 d=6.007e-05 t=6912
hou xie 	後寫	c=1 d=0.210136 t=6912
hu chi 	互斥	c=0 d=4.90542e-05 t=6912
hu chi de 	互斥的	c=2 d=0.00169146 t=6912
hu ji 	戶籍	c=1 d=7.48901e-11 t=6912
hu lian wang 	互聯網	c=1 d=1.21635e-10 t=6912
hu lve 	忽略	c=0 d=9.16609e-07 t=6912
hu lve bu fen 	忽略部分	c=1 d=9.21203e-06 t=6912
hu lve le 	忽略了	c=1 d=6.80798e-07 t=6912
hu xiang 	互相	c=2 d=4.15517e-07 t=6912
hu yan 	護眼	c=1 d=6.25534e-11 t=6912
hua 	化	c=0 d=3.46886e-07 t=6912
hua 	話	c=1 d=3.11329e-08 t=6912
hua shuo 	話說	c=1 d=0.0153752 t=6912
hua wei 	華爲	c=1 d=1.16603e-13 t=6912
huan 	換	c=1 d=9.40453e-14 t=6912
huan cheng 	換成	c=0 d=5.64257e-05 t=6912
huan cheng nan gang qu 	換成南崗區	c=1 d=0.000567086 t=6912
huan chong qu 	緩衝區	c=6 d=0.00293634 t=6912
huan dao 	換到	c=0 d=0.000852289 t=6912
huan dao le 	換到了	c=1 d=0.00856561 t=6912
huan jing 	環境	c=3 d=0.000685748 t=6912
huan yuan 	換源	c=3 d=3.05162e-13 t=6912
hui 	回	c=2 d=0.0539641 t=6912
hui 	惠	c=1 d=0.000239969 t=6912
hui 	會	c=16 d=0.0371081 t=6912
hui bao cuo 	會報錯	c=1 d=3.4843e-09 t=6912
hui bei 	會被	c=2 d=2.38918e-06 t=6912
hui bu hui 	會不會	c=1 d=1.82367e-10 t=6912
hui dai lai 	會帶來	c=1 d=1.84137e-06 t=6912
hui dao 	回到	c=1 d=2.92492e-09 t=6912
hui de dao 	會得到	c=1 d=4.66856e-10 t=6912
hui fa chu 	會發出	c=1 d=0.00251621 t=6912
hui pu 	惠普	c=1 d=7.69585e-08 t=6912
hui shen 	會審	c=3 d=6.70126e-12 t=6912
hui yi 	會議	c=0 d=4.40957e-16 t=6912
hui yong 	會用	c=0 d=9.14242e-06 t=6912
hui yong dao 	會用到	c=1 d=9.18825e-05 t=6912
hui you 	會有	c=2 d=7.95941e-07 t=6912
hui yu 	會與	c=0 d=0.00812682 t=6912
hui yu hou mian zhang jie de 	會與後面章節的	c=1 d=0.0816756 t=6912
hui zhan yong 	會佔用	c=1 d=1.18672e-14 t=6912
hui zhi jie cheng wei 	會直接成爲	c=1 d=2.23244e-07 t=6912
hun he 	混合	c=1 d=2.64019e-10 t=6912
huo de 	獲得	c=0 d=0.0265803 t=6912
huo dong de 	活動的	c=1 d=0.0031354 t=6912
huo li 	活力	c=1 d=3.9096e-11 t=6912
huo qu 	獲取	c=4 d=0.589775 t=6912
huo qu suo huo zhe shi fang suo 	獲取鎖或者釋放鎖	c=1 d=0.594521 t=6912
huo yue 	活躍	c=1 d=6.70891e-11 t=6912
huo zhe 	或者	c=18 d=0.101254 t=6912
huo zhe dui 	或者對	c=1 d=3.11488e-14 t=6912
huo zhe shi fang suo 	或者釋放鎖	c=1 d=0.594418 t=6912
ji 	即	c=4 d=0.051706 t=6912
ji 	既	c=3 d=0.00341462 t=6912
ji 	機	c=2 d=0.0113334 t=6912
ji 	級	c=1 d=0.000210716 t=6912
ji ben 	基本	c=2 d=0.0756981 t=6912
ji ben shi xian 	基本實現	c=1 d=0.00119453 t=6912
ji ben si xiang 	基本思想	c=1 d=0.740818 t=6912
ji ben su yang 	基本素養	c=1 d=0.0124629 t=6912
ji bian 	即便	c=6 d=0.369329 t=6912
ji bian ni 	即便你	c=1 d=1.18898e-07 t=6912
ji bian zai 	即便在	c=1 d=5.11883e-05 t=6912
ji bie 	級別	c=0 d=1.31153e-15 t=6912
ji cheng 	繼承	c=6 d=1.16629e-06 t=6912
ji cheng guan xi 	繼承關係	c=1 d=4.00721e-07 t=6912
ji cheng le 	繼承了	c=1 d=1.98992e-07 t=6912
ji cheng zhi 	繼承至	c=1 d=4.54077e-07 t=6912
ji chu 	基礎	c=1 d=1.22602e-15 t=6912
ji chu lei 	基礎類	c=0 d=1.83693e-08 t=6912
ji chu lei de 	基礎類的	c=1 d=1.84614e-07 t=6912
ji cun qi 	寄存器	c=4 d=5.61592e-05 t=6912
ji da 	極大	c=1 d=1.85602e-11 t=6912
ji de 	記得	c=0 d=3.85271e-16 t=6912
ji ge 	幾個	c=4 d=0.00051857 t=6912
ji he 	集合	c=1 d=6.47705e-09 t=6912
ji hu 	幾乎	c=1 d=0.0181205 t=6912
ji hu zhi chi 	幾乎支持	c=1 d=1.33044e-06 t=6912
ji hui 	機會	c=1 d=0.606531 t=6912
ji ji 	積極	c=1 d=2.92541e-11 t=6912
ji jiang jie shu 	即將結束	c=1 d=2.51169e-15 t=6912
ji jiang jie shu yi di 	即將結束異地	c=1 d=2.22282e-15 t=6912
ji jin 	激進	c=0 d=0.00057417 t=6912
ji ke yi 	既可以	c=1 d=5.88805e-05 t=6912
ji lei 	基類	c=4 d=9.22412e-07 t=6912
ji lei 	幾類	c=2 d=0.000586006 t=6912
ji li 	激勵	c=1 d=1.97079e-11 t=6912
ji lin 	吉林	c=1 d=9.69094e-14 t=6912
ji lu 	記錄	c=1 d=4.37547e-15 t=6912
ji neng 	技能	c=1 d=2.18898e-11 t=6912
ji piao 	機票	c=1 d=1.12846e-10 t=6912
ji qi 	及其	c=1 d=0.0337087 t=6912
ji qi ren 	機器人	c=1 d=1.02919e-15 t=6912
ji ran 	既然	c=1 d=8.10998e-07 t=6912
ji shi 	既是	c=1 d=4.5864e-07 t=6912
ji shu 	技術	c=4 d=0.00379482 t=6912
ji shu da xue 	技術大學	c=1 d=8.17042e-07 t=6912
ji shu feng xian 	技術風險	c=1 d=6.29975e-06 t=6912
ji suan 	計算	c=10 d=1.04324e-05 t=6912
ji suan fang fa 	計算方法	c=1 d=6.55685e-06 t=6912
ji suan ji 	計算機	c=1 d=7.23389e-15 t=6912
ji suan wan bi de shi hou 	計算完畢的時候	c=1 d=2.43637e-06 t=6912
ji suan yi ci 	計算一次	c=1 d=3.2937e-07 t=6912
ji suan yi zhao 	計算依照	c=1 d=1.53804e-06 t=6912
ji tian 	幾天	c=1 d=0.00161635 t=6912
ji xu 	繼續	c=3 d=5.64738e-09 t=6912
ji you 	既有	c=1 d=0.0306538 t=6912
ji yu 	基於	c=16 d=0.000322309 t=6912
ji zhi 	機制	c=1 d=0.449329 t=6912
ji zhong 	幾種	c=1 d=2.90934e-05 t=6912
jia 	加	c=1 d=0.109679 t=6912
jia de 	加的	c=1 d=0.980199 t=6912
jia ge 	價格	c=1 d=1.13411e-10 t=6912
jia gou 	架構	c=1 d=0.00275966 t=6912
jia gou de nei cun mo xing 	架構的內存模型	c=1 d=0.0203434 t=6912
jia mi 	加密	c=2 d=5.611e-05 t=6912
jia mi qi dong 	加密啓動	c=1 d=3.24763e-05 t=6912
jia ru 	假如	c=1 d=0.055299 t=6912
jia shang 	加上	c=1 d=0.900325 t=6912
jia shang le 	加上了	c=1 d=0.348192 t=6912
jia she 	假設	c=1 d=0.0701173 t=6912
jia she quan ju nei cun shun xu de cun zai 	假設全局內存順序的存在	c=1 d=0.704688 t=6912
jia su 	加速	c=4 d=0.000118924 t=6912
jia su dan yuan 	加速單元	c=1 d=9.61117e-05 t=6912
jia su de 	加速的	c=1 d=9.37386e-05 t=6912
jia su qi 	加速器	c=2 d=0.000108445 t=6912
jia ting 	家庭	c=2 d=1.05504e-05 t=6912
jia zai 	加載	c=0 d=3.58919e-06 t=6912
jia zai dao 	加載到	c=2 d=7.45662e-05 t=6912
jia zai de 	加載的	c=1 d=8.70395e-15 t=6912
jia zhi guan 	價值觀	c=1 d=2.71403e-11 t=6912
jian 	間	c=1 d=0.0147647 t=6912
jian ce 	檢測	c=4 d=6.81572e-05 t=6912
jian cha 	檢查	c=9 d=1.77639 t=6912
jian chi 	堅持	c=1 d=3.83219e-11 t=6912
jian dan 	簡單	c=3 d=0.000226138 t=6912
jian dan de 	簡單地	c=1 d=1.05454e-06 t=6912
jian dan de 	簡單的	c=0 d=0.000458484 t=6912
jian dan shi xian 	簡單實現	c=1 d=0.00114197 t=6912
jian dan shi xian de hao chu shi 	簡單實現的好處是	c=1 d=0.00113061 t=6912
jian ding 	鑑定	c=3 d=4.07225e-11 t=6912
jian hua 	簡化	c=1 d=3.58486e-08 t=6912
jian hua wei 	簡化爲	c=1 d=3.74661e-10 t=6912
jian jie 	簡潔	c=0 d=3.0057e-07 t=6912
jian jie de 	簡潔的	c=1 d=3.02077e-06 t=6912
jian kong 	監控	c=1 d=4.08747e-05 t=6912
jian rong 	兼容	c=0 d=2.65342e-11 t=6912
jian shao 	減少	c=1 d=4.76449e-14 t=6912
jian shi qi 	監視器	c=2 d=4.3784e-05 t=6912
jiang 	將	c=29 d=1.72806 t=6912
jiang dao 	講到	c=0 d=3.82229e-11 t=6912
jiang dao de 	講到的	c=1 d=3.84145e-10 t=6912
jiang di 	降低	c=0 d=0.0489192 t=6912
jiang di le 	降低了	c=1 d=0.491644 t=6912
jiang ji ge 	將幾個	c=1 d=2.75411e-07 t=6912
jiang le 	講了	c=1 d=0.496585 t=6912
jiang nei cun 	將內存	c=1 d=0.00479587 t=6912
jiang qi ta han shu 	將其他函數	c=1 d=7.60089e-09 t=6912
jiang zui hou yi zhong shun xu 	將最後一種順序	c=1 d=0.045275 t=6912
jiao 	叫	c=1 d=5.05739e-10 t=6912
jiao cheng 	教程	c=3 d=0.000224867 t=6912
jiao da de 	較大的	c=0 d=0.0142274 t=6912
jiao da de zi you 	較大的自由	c=1 d=0.142987 t=6912
jiao du 	角度	c=0 d=0.0156453 t=6912
jiao duan 	較短	c=0 d=3.19102e-05 t=6912
jiao duan de 	較短的	c=1 d=0.000320701 t=6912
jiao gao de 	較高的	c=0 d=0.0138069 t=6912
jiao hu 	交互	c=1 d=5.16131e-14 t=6912
jiao huan 	交換	c=1 d=0.00038705 t=6912
jiao huan de xin xi 	交換的信息	c=1 d=0.000335463 t=6912
jiao huan si you de 	交換私有的	c=1 d=0.000347412 t=6912
jiao liu 	交流	c=1 d=0.460704 t=6912
jiao luo 	角落	c=1 d=6.30404e-14 t=6912
jiao qiang 	較強	c=1 d=5.14711e-11 t=6912
jiao wan 	較晚	c=0 d=2.74654e-05 t=6912
jiao yan 	校驗	c=0 d=8.81268e-15 t=6912
jiao yan he 	校驗和	c=1 d=8.85685e-14 t=6912
jiao zuo 	叫做	c=0 d=9.07643e-09 t=6912
jie 	傑	c=0 d=9.07952e-13 t=6912
jie duan 	階段	c=2 d=6.04673e-05 t=6912
jie gou 	結構	c=1 d=3.14351e-05 t=6912
jie gou ti 	結構體	c=1 d=0.000382543 t=6912
jie guo 	結果	c=5 d=0.0104843 t=6912
jie guo de 	結果的	c=0 d=1.11128e-07 t=6912
jie guo shi yi yang de 	結果是一樣的	c=1 d=1.1396e-08 t=6912
jie guo ying gai 	結果應該	c=1 d=0.00778933 t=6912
jie he 	結合	c=0 d=1.62528e-09 t=6912
jie hun 	結婚	c=1 d=0.0178634 t=6912
jie jin 	接近	c=0 d=0.0159614 t=6912
jie jue 	解決	c=1 d=3.5565e-15 t=6912
jie jue fang an 	解決方案	c=1 d=1.292e-14 t=6912
jie jue wen ti 	解決問題	c=0 d=0.000726273 t=6912
jie jue wen ti ma 	解決問題嗎	c=1 d=0.00729913 t=6912
jie kou 	接口	c=2 d=4.4279e-05 t=6912
jie lun 	結論	c=1 d=1.39576e-11 t=6912
jie mi 	解密	c=0 d=4.31857e-06 t=6912
jie shao 	介紹	c=1 d=0.392586 t=6912
jie shi 	解釋	c=2 d=7.84998e-06 t=6912
jie shi qi 	解釋器	c=2 d=1.17149e-09 t=6912
jie shou 	接受	c=3 d=1.09557e-07 t=6912
jie shou dao 	接受到	c=1 d=0.00286554 t=6912
jie shou yi ge 	接受一個	c=2 d=5.33776e-08 t=6912
jie shou zhe 	接受者	c=1 d=0.000472068 t=6912
jie shou zhe de 	接受者的	c=1 d=0.000380129 t=6912
jie shou zhe zhi qian 	接受者之前	c=1 d=0.000505481 t=6912
jie shu 	結束	c=2 d=0.0518717 t=6912
jie shu hou 	結束後	c=0 d=5.11883e-06 t=6912
jie suo 	解鎖	c=1 d=0.00491728 t=6912
jie wei 	結尾	c=1 d=1.07583e-07 t=6912
jie xi 	解析	c=0 d=1.95557e-09 t=6912
jie xia lai 	接下來	c=1 d=6.19416e-13 t=6912
jie ya 	解壓	c=1 d=6.60565e-05 t=6912
jie yue 	節約	c=1 d=5.2249e-11 t=6912
jin cheng 	進程	c=1 d=5.69038e-15 t=6912
jin du 	進度	c=1 d=5.76048e-12 t=6912
jin hou 	今後	c=3 d=3.30703e-10 t=6912
jin lai le 	進來了	c=0 d=1.0677e-07 t=6912
jin pai 	金牌	c=1 d=7.01651e-09 t=6912
jin ping 	僅憑	c=1 d=4.99329e-07 t=6912
jin ru 	進入	c=1 d=2.83074e-05 t=6912
jin tian 	今天	c=1 d=2.1788e-15 t=6912
jin xing 	進行	c=2 d=1.13769e-13 t=6912
jin yi bu 	進一步	c=0 d=4.58562e-06 t=6912
jin yi bu de 	進一步的	c=1 d=4.60861e-05 t=6912
jin zhi 	禁止	c=1 d=0.329559 t=6912
jing chang 	經常	c=1 d=2.81166e-15 t=6912
jing dian de 	經典的	c=1 d=1.66728e-14 t=6912
jing du 	精度	c=1 d=7.03228e-06 t=6912
jing gao 	警告	c=0 d=4.89525e-10 t=6912
jing guo 	經過	c=2 d=6.47649e-11 t=6912
jing mian 	鏡面	c=1 d=6.05274e-06 t=6912
jing que 	精確	c=1 d=0.173774 t=6912
jing que de 	精確的	c=0 d=0.0149569 t=6912
jing tai 	靜態	c=4 d=2.60122e-10 t=6912
jing xiang 	鏡像	c=7 d=0.000161084 t=6912
jing xiang wen jian 	鏡像文件	c=2 d=6.64307e-05 t=6912
jing yan 	經驗	c=2 d=6.51586e-11 t=6912
jiu 	就	c=12 d=0.132002 t=6912
jiu 	舊	c=2 d=3.26794e-12 t=6912
jiu bi xu 	就必須	c=1 d=5.23932e-14 t=6912
jiu bian 	就便	c=0 d=4.50645e-07 t=6912
jiu bian cheng le 	就便成了	c=1 d=4.52904e-06 t=6912
jiu bu 	就不	c=0 d=5.62992e-08 t=6912
jiu bu dui le 	就不對了	c=1 d=5.65814e-07 t=6912
jiu dei 	就得	c=0 d=1.91652e-07 t=6912
jiu dei bei 	就得被	c=1 d=1.92613e-06 t=6912
jiu e 	舊惡	c=0 d=2.05087e-10 t=6912
jiu e ke yi 	舊惡可以	c=1 d=2.06115e-09 t=6912
jiu hui 	就會	c=3 d=7.92151e-05 t=6912
jiu hui bao cuo 	就會報錯	c=1 d=2.70703e-10 t=6912
jiu hui bei 	就會被	c=1 d=4.95641e-08 t=6912
jiu hui bi jiao da 	就會比較大	c=1 d=2.93349e-14 t=6912
jiu hui jin ru 	就會進入	c=1 d=4.02661e-05 t=6912
jiu hui shi yong 	就會使用	c=1 d=5.77146e-05 t=6912
jiu ji suan 	就計算	c=1 d=1.60884e-06 t=6912
jiu kao lv 	就考慮	c=1 d=4.60062e-14 t=6912
jiu ke yi 	就可以	c=4 d=0.0991396 t=6912
jiu ke yi bu yong jia 	就可以不用加	c=1 d=0.995012 t=6912
jiu ke yi ti gong 	就可以提供	c=1 d=4.29704e-05 t=6912
jiu shi 	就是	c=29 d=1.27892 t=6912
jiu shi bu zheng que de 	就是不正確的	c=1 d=0.00212284 t=6912
jiu shi ta 	就是她	c=1 d=1.94211e-15 t=6912
jiu shi you wen ti de 	就是有問題的	c=1 d=0.00238156 t=6912
jiu wan shi 	就完事	c=1 d=0.0163259 t=6912
jiu xiang 	就像	c=1 d=0.00351752 t=6912
jiu xing 	就行	c=4 d=3.29733e-10 t=6912
jiu xu yao 	就需要	c=0 d=1.59695e-08 t=6912
jiu xu yao shi yong dao 	就需要使用到	c=1 d=1.60495e-07 t=6912
jiu yao 	就要	c=0 d=0.000188279 t=6912
jiu yao bei 	就要被	c=1 d=0.00189223 t=6912
jiu yao qiu 	就要求	c=1 d=3.95979e-14 t=6912
jiu ye 	就業	c=0 d=1.67751e-05 t=6912
jiu ye xin xi 	就業信息	c=1 d=0.000158461 t=6912
jiu yi jing 	就已經	c=0 d=0.0107528 t=6912
jiu yi jing neng gou 	就已經能夠	c=1 d=0.108067 t=6912
jiu ying gai 	就應該	c=1 d=8.19149e-07 t=6912
jiu you 	就由	c=1 d=3.8236e-14 t=6912
jiu you ying xiang le 	就有影響了	c=1 d=0.2334 t=6912
